Report_Date,Year,Week_Number,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Normalized_NonComm_Positions,Long_Position_Ratio,Short_Position_Ratio,Bullish_Bearish_Score,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Delta_Score
2010-09-28,2010,39,507321.0,45615.0,26388.0,0.14192789180814513,0.08991348672733832,0.052014405080806826,-1,15246.0,-3388.0,2219.0,1
2010-09-21,2010,38,492075.0,49003.0,24169.0,0.14870090941421532,0.09958441294518112,0.04911649646903419,-1,-10386.0,-3063.0,2258.0,1
2010-09-14,2010,37,502461.0,52066.0,21911.0,0.14722933720229034,0.10362197265061368,0.043607364551676644,-1,541.0,-8791.0,-3695.0,1
2010-09-07,2010,36,501920.0,60857.0,25606.0,0.17226450430347465,0.1212484061204973,0.051016098182977365,-1,28082.0,362.0,91.0,-1
2010-08-31,2010,35,473838.0,60495.0,25515.0,0.18151773390905754,0.12767021640307447,0.05384751750598306,-1,26758.0,8455.0,661.0,-1
2010-08-24,2010,34,447080.0,52040.0,24854.0,0.1719915898720587,0.11639974948555068,0.05559184038650801,-1,-18272.0,9041.0,-838.0,-1
2010-08-17,2010,33,465352.0,42999.0,25692.0,0.14761084082586945,0.09240102116247485,0.05520981966339459,-1,-24897.0,734.0,7607.0,1
2010-08-10,2010,32,490249.0,42265.0,18085.0,0.12310071004734328,0.08621129262884779,0.036889417418495496,-1,5281.0,-3699.0,1377.0,1
2010-08-03,2010,31,484968.0,45964.0,16708.0,0.1292291450157536,0.09477738737401231,0.03445175764174131,-1,-358.0,-2997.0,-2932.0,1
2010-07-27,2010,30,485326.0,48961.0,19640.0,0.1413503500739709,0.10088270564527761,0.04046764442869329,-1,31283.0,7904.0,-1074.0,-1
2010-07-20,2010,29,454043.0,41057.0,20714.0,0.13604658589604948,0.09042535618873103,0.04562122970731847,-1,-30573.0,1000.0,4288.0,1
2010-07-13,2010,28,484616.0,40057.0,16426.0,0.1165520742195883,0.08265719662578207,0.03389487759380623,-1,-5326.0,5177.0,-7744.0,-1
2010-07-06,2010,27,489942.0,34880.0,24170.0,0.12052447024341657,0.07119210028942201,0.04933236995399456,-1,5241.0,-745.0,9761.0,1
2010-06-29,2010,26,484701.0,35625.0,14409.0,0.10322652521863994,0.07349891995271311,0.02972760526592683,-1,-8569.0,-3708.0,3237.0,1
2010-06-22,2010,25,493270.0,39333.0,11172.0,0.10238814442394632,0.07973929085490705,0.022648853569039267,-1,-22386.0,-7236.0,5004.0,1
2010-06-15,2010,24,515656.0,46569.0,6168.0,0.10227166948508308,0.09031020680453636,0.01196146268054672,-1,4332.0,1866.0,-10425.0,-1
2010-06-08,2010,23,511324.0,44703.0,16593.0,0.11987702513474822,0.0874259764845773,0.03245104865017093,-1,-20512.0,-3778.0,648.0,1
2010-06-01,2010,22,531836.0,48481.0,15945.0,0.12113884731383359,0.09115780052497387,0.029981046788859725,-1,7618.0,856.0,-3555.0,-1
2010-05-25,2010,21,524218.0,47625.0,19500.0,0.12804787321305258,0.09084960836903731,0.037198264844015276,-1,-12240.0,4168.0,-4564.0,-1
2010-05-18,2010,20,536458.0,43457.0,24064.0,0.12586446655656175,0.0810072736355875,0.044857192920974245,-1,-11581.0,10803.0,10151.0,-1
2010-05-11,2010,19,548039.0,32654.0,13913.0,0.08497023022084195,0.0595833508199234,0.02538687940091855,-1,-1125.0,-4463.0,-216.0,1
2010-05-04,2010,18,549164.0,37117.0,14129.0,0.09331638636181541,0.06758818859211456,0.025728197769700853,-1,20870.0,3946.0,1001.0,-1
2010-04-27,2010,17,528294.0,33171.0,13128.0,0.0876387011777533,0.06278890163431726,0.02484979954343604,-1,27543.0,-4338.0,-3822.0,1
2010-04-20,2010,16,500751.0,37509.0,16950.0,0.10875465051492658,0.07490549195108946,0.03384915856383712,-1,-30438.0,-3967.0,-1512.0,1
2010-04-13,2010,15,531189.0,41476.0,18462.0,0.11283742697985086,0.07808143617431837,0.034755990805532495,-1,9697.0,2246.0,-7095.0,-1
2010-04-06,2010,14,521492.0,39230.0,25557.0,0.12423392880427696,0.0752264656025404,0.04900746320173656,-1,6291.0,6929.0,1571.0,-1
2010-03-30,2010,13,515201.0,32301.0,23986.0,0.10925250533287008,0.06269591868028207,0.04655658665258802,-1,20940.0,-2402.0,-2133.0,1
2010-03-23,2010,12,494261.0,34703.0,26119.0,0.12305644183943301,0.07021189209749505,0.05284454974193797,-1,-14030.0,636.0,-1638.0,-1
2010-03-16,2010,11,508291.0,34067.0,27757.0,0.12163111288612231,0.06702263073711712,0.0546084821490052,-1,-2109.0,-6635.0,1833.0,1
2010-03-09,2010,10,510400.0,40702.0,25924.0,0.13053683385579937,0.07974529780564263,0.05079153605015674,-1,12099.0,-4253.0,1032.0,1
2010-03-02,2010,9,498301.0,44955.0,24892.0,0.1401702986748973,0.09021655585680141,0.04995374281809589,-1,4074.0,520.0,-1232.0,-1
2010-02-23,2010,8,494227.0,44435.0,26124.0,0.14276638063076277,0.08990807867639769,0.0528583019543651,-1,-5886.0,3878.0,-1257.0,-1
2010-02-16,2010,7,500113.0,40557.0,27381.0,0.1358452989624345,0.08109567237804256,0.054749626584391926,-1,-5501.0,2294.0,310.0,-1
2010-02-09,2010,6,505614.0,38263.0,27071.0,0.12921714984157875,0.07567630643138837,0.05354084341019038,-1,832.0,-1140.0,-2414.0,-1
2010-02-02,2010,5,504782.0,39403.0,29485.0,0.13647079333256731,0.07805943952042664,0.05841135381214069,-1,4408.0,-763.0,1283.0,1
2010-01-26,2010,4,500374.0,40166.0,28202.0,0.13663379791915647,0.0802719565764808,0.056361841342675675,-1,-5804.0,-5621.0,-2801.0,1
2010-01-19,2010,3,506178.0,45787.0,31003.0,0.1517055265143882,0.09045632168920814,0.06124920482518007,-1,-17009.0,-1623.0,1869.0,1
2010-01-12,2010,2,523187.0,47410.0,29134.0,0.14630332940229784,0.09061769501153508,0.05568563439076277,-1,2197.0,-719.0,4789.0,1
2010-01-05,2010,1,520990.0,48129.0,24345.0,0.13910823624253824,0.09237989212844776,0.04672834411409048,-1,17898.0,-3038.0,4281.0,1
2009-12-29,2009,52,503092.0,51167.0,20064.0,0.14158642951984926,0.1017050559341035,0.03988137358574575,-1,2534.0,5270.0,-3149.0,-1
2009-12-22,2009,51,500558.0,45897.0,23213.0,0.1380659184350265,0.09169167209394316,0.04637424634108335,-1,-22511.0,-63.0,1505.0,1
2009-12-15,2009,50,523069.0,45960.0,21708.0,0.12936725365104795,0.08786603679438086,0.04150121685666709,-1,-11829.0,10210.0,-10942.0,-1
2009-12-08,2009,49,534898.0,35750.0,32650.0,0.12787484716712344,0.06683517231322607,0.06103967485389738,-1,41566.0,-2020.0,-11398.0,-1
2009-12-01,2009,48,493332.0,37770.0,44048.0,0.1658477455344474,0.07656101773248036,0.08928672780196703,1,17170.0,-795.0,6954.0,1
2009-11-24,2009,47,476162.0,38565.0,37094.0,0.15889340182542916,0.08099134328232828,0.07790205854310088,-1,-35356.0,-11777.0,1429.0,1
2009-11-17,2009,46,511518.0,50342.0,35665.0,0.16814071059082966,0.09841686900558728,0.06972384158524236,-1,17344.0,2235.0,4540.0,1
2009-11-09,2009,45,494174.0,48107.0,31125.0,0.1603321906858718,0.09734830241979546,0.06298388826607632,-1,8561.0,3260.0,1353.0,-1
2009-11-03,2009,44,485613.0,44847.0,29772.0,0.15365939544452065,0.09235131678929517,0.06130807865522546,-1,2908.0,-9001.0,-1768.0,1
2009-10-27,2009,43,482705.0,53848.0,31540.0,0.17689479081426543,0.1115546762515408,0.06534011456272465,-1,15049.0,1009.0,-380.0,-1
2009-10-20,2009,42,467656.0,52839.0,31920.0,0.1812421951177789,0.1129868963511641,0.06825529876661478,-1,-20222.0,8765.0,-193.0,-1
2009-10-13,2009,41,487878.0,44074.0,32113.0,0.15615994162475044,0.09033815831006932,0.06582178331468112,-1,-9348.0,-2936.0,91.0,1
2009-10-06,2009,40,497226.0,47010.0,32022.0,0.15894583147301228,0.09454453306946942,0.06440129840354286,-1,14433.0,8150.0,-1895.0,-1
2009-09-29,2009,39,482793.0,38860.0,33917.0,0.15074162218590575,0.08048998224912125,0.0702516399367845,-1,2093.0,-8238.0,7574.0,1
2009-09-22,2009,38,480700.0,47098.0,26343.0,0.15277928021635115,0.09797794882463075,0.05480133139172041,-1,-27447.0,801.0,-803.0,-1
2009-09-15,2009,37,508147.0,46297.0,27146.0,0.14453101169543459,0.09110946241933929,0.053421549276095305,-1,27251.0,-1182.0,446.0,1
2009-09-08,2009,36,480896.0,47479.0,26700.0,0.15425164692573862,0.09873028679797712,0.05552136012776151,-1,-7127.0,4251.0,-2955.0,-1
2009-09-01,2009,35,488023.0,43228.0,29655.0,0.14934337111160745,0.08857779244011041,0.06076557867149704,-1,-7163.0,-4788.0,3642.0,1
2009-08-25,2009,34,495186.0,48016.0,26013.0,0.14949736058773874,0.09696558464900058,0.05253177593873817,-1,-18873.0,-284.0,-10895.0,-1
2009-08-18,2009,33,514059.0,48300.0,36908.0,0.16575529268041217,0.09395808652314229,0.07179720615726988,-1,-512.0,-414.0,-870.0,-1
2009-08-11,2009,32,514571.0,48714.0,37778.0,0.16808564804468187,0.09466915158452381,0.07341649646015808,-1,-9847.0,-1755.0,-502.0,1
2009-08-04,2009,31,524418.0,50469.0,38280.0,0.1692333215107033,0.09623811539649668,0.07299520611420661,-1,19209.0,1604.0,-2639.0,-1
2009-07-28,2009,30,505209.0,48865.0,40919.0,0.17771654899259515,0.09672234659319212,0.08099420239940303,-1,,,,0
